run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,duplicated
2,SOBI,gaussian_nb,48,0.51,0.51,0.020000000000000018,1
1,SOBI,lda,48,0.62,0.62,0.24,1
2,SOBI,lda,48,0.62,0.62,0.24,1
0,None,random_forest,47,0.45,0.44999999999999996,-0.10000000000000009,0
0,None,gaussian_nb,47,0.48,0.48,-0.040000000000000036,0
0,None,lda,47,0.52,0.52,0.040000000000000036,0
0,None,logistic,47,0.52,0.52,0.040000000000000036,0
1,None,random_forest,47,0.5,0.5,0.0,0
1,None,logistic,47,0.52,0.52,0.040000000000000036,0
2,None,random_forest,47,0.5,0.5,0.0,0
2,None,logistic,47,0.52,0.52,0.040000000000000036,0
0,ORICA (0),random_forest,47,0.49,0.49,-0.020000000000000018,0
0,ORICA (0),gaussian_nb,47,0.54,0.54,0.07999999999999996,0
0,ORICA (0),lda,47,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (0),logistic,47,0.58,0.5800000000000001,0.16000000000000003,0
1,ORICA (0),random_forest,47,0.49,0.49,-0.020000000000000018,0
1,ORICA (0),logistic,47,0.58,0.5800000000000001,0.16000000000000003,0
2,ORICA (0),random_forest,47,0.47,0.47,-0.06000000000000005,0
2,ORICA (0),logistic,47,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (1),random_forest,47,0.47,0.47,-0.06000000000000005,0
0,ORICA (1),gaussian_nb,47,0.45,0.45,-0.10000000000000009,0
0,ORICA (1),lda,47,0.45,0.45000000000000007,-0.10000000000000009,0
0,ORICA (1),logistic,47,0.45,0.45000000000000007,-0.10000000000000009,0
1,ORICA (1),random_forest,47,0.5,0.5,0.0,0
1,ORICA (1),logistic,47,0.45,0.45000000000000007,-0.10000000000000009,0
2,ORICA (1),random_forest,47,0.51,0.51,0.020000000000000018,0
2,ORICA (1),logistic,47,0.45,0.45000000000000007,-0.10000000000000009,0
0,Ext. Infomax,random_forest,47,0.52,0.52,0.040000000000000036,0
0,Ext. Infomax,gaussian_nb,47,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,lda,47,0.55,0.55,0.09999999999999998,0
0,Ext. Infomax,logistic,47,0.56,0.56,0.12,0
1,Ext. Infomax,random_forest,47,0.46,0.45999999999999996,-0.08000000000000007,0
1,Ext. Infomax,gaussian_nb,47,0.53,0.53,0.06000000000000005,0
1,Ext. Infomax,lda,47,0.5,0.5,0.0,0
1,Ext. Infomax,logistic,47,0.5,0.5,0.0,0
2,Ext. Infomax,random_forest,47,0.46,0.45999999999999996,-0.08000000000000007,0
2,Ext. Infomax,gaussian_nb,47,0.58,0.58,0.16000000000000003,0
2,Ext. Infomax,lda,47,0.51,0.51,0.020000000000000018,0
2,Ext. Infomax,logistic,47,0.51,0.51,0.020000000000000018,0
0,SOBI,random_forest,47,0.45,0.45,-0.10000000000000009,0
0,SOBI,gaussian_nb,47,0.47,0.47000000000000003,-0.06000000000000005,0
0,SOBI,lda,47,0.48,0.48,-0.040000000000000036,0
0,SOBI,logistic,47,0.49,0.49,-0.020000000000000018,0
1,SOBI,random_forest,47,0.45,0.45,-0.10000000000000009,0
1,SOBI,logistic,47,0.49,0.49,-0.020000000000000018,0
2,SOBI,random_forest,47,0.51,0.51,0.020000000000000018,0
2,SOBI,logistic,47,0.49,0.49,-0.020000000000000018,0
0,FastICA,random_forest,47,0.47,0.47000000000000003,-0.06000000000000005,0
0,FastICA,gaussian_nb,47,0.52,0.52,0.040000000000000036,0
0,FastICA,lda,47,0.47,0.47,-0.06000000000000005,0
0,FastICA,logistic,47,0.47,0.47,-0.06000000000000005,0
1,FastICA,random_forest,47,0.44,0.44000000000000006,-0.1200000000000001,0
1,FastICA,gaussian_nb,47,0.54,0.54,0.07999999999999996,0
1,FastICA,lda,47,0.49,0.49,-0.020000000000000018,0
1,FastICA,logistic,47,0.5,0.5,0.0,0
2,FastICA,random_forest,47,0.45,0.44999999999999996,-0.10000000000000009,0
2,FastICA,gaussian_nb,47,0.45,0.45,-0.10000000000000009,0
2,FastICA,lda,47,0.49,0.49,-0.020000000000000018,0
2,FastICA,logistic,47,0.49,0.49,-0.020000000000000018,0
0,picard_o,random_forest,47,0.45,0.45,-0.10000000000000009,0
0,picard_o,gaussian_nb,47,0.52,0.52,0.040000000000000036,0
0,picard_o,lda,47,0.48,0.48,-0.040000000000000036,0
0,picard_o,logistic,47,0.48,0.48,-0.040000000000000036,0
1,picard_o,random_forest,47,0.51,0.51,0.020000000000000018,0
1,picard_o,gaussian_nb,47,0.51,0.51,0.020000000000000018,0
1,picard_o,lda,47,0.58,0.5800000000000001,0.16000000000000003,0
1,picard_o,logistic,47,0.58,0.5800000000000001,0.16000000000000003,0
2,picard_o,random_forest,47,0.53,0.53,0.06000000000000005,0
2,picard_o,gaussian_nb,47,0.52,0.52,0.040000000000000036,0
2,picard_o,lda,47,0.48,0.48,-0.040000000000000036,0
2,picard_o,logistic,47,0.48,0.48,-0.040000000000000036,0
1,None,gaussian_nb,47,0.48,0.48,-0.040000000000000036,1
2,None,gaussian_nb,47,0.48,0.48,-0.040000000000000036,1
1,None,lda,47,0.52,0.52,0.040000000000000036,1
2,None,lda,47,0.52,0.52,0.040000000000000036,1
1,ORICA (0),gaussian_nb,47,0.54,0.54,0.07999999999999996,1
2,ORICA (0),gaussian_nb,47,0.54,0.54,0.07999999999999996,1
1,ORICA (0),lda,47,0.58,0.5800000000000001,0.16000000000000003,1
2,ORICA (0),lda,47,0.58,0.5800000000000001,0.16000000000000003,1
1,ORICA (1),gaussian_nb,47,0.45,0.45,-0.10000000000000009,1
2,ORICA (1),gaussian_nb,47,0.45,0.45,-0.10000000000000009,1
1,ORICA (1),lda,47,0.45,0.45000000000000007,-0.10000000000000009,1
2,ORICA (1),lda,47,0.45,0.45000000000000007,-0.10000000000000009,1
1,SOBI,gaussian_nb,47,0.47,0.47000000000000003,-0.06000000000000005,1
2,SOBI,gaussian_nb,47,0.47,0.47000000000000003,-0.06000000000000005,1
1,SOBI,lda,47,0.48,0.48,-0.040000000000000036,1
2,SOBI,lda,47,0.48,0.48,-0.040000000000000036,1
0,None,random_forest,46,0.48,0.48,-0.040000000000000036,0
0,None,gaussian_nb,46,0.55,0.55,0.09999999999999998,0
0,None,lda,46,0.5,0.5,0.0,0
0,None,logistic,46,0.48,0.48,-0.040000000000000036,0
1,None,random_forest,46,0.51,0.51,0.020000000000000018,0
1,None,logistic,46,0.48,0.48,-0.040000000000000036,0
2,None,random_forest,46,0.55,0.55,0.09999999999999998,0
2,None,logistic,46,0.48,0.48,-0.040000000000000036,0
0,ORICA (0),random_forest,46,0.6,0.6,0.19999999999999996,0
0,ORICA (0),gaussian_nb,46,0.54,0.54,0.07999999999999996,0
0,ORICA (0),lda,46,0.58,0.58,0.16000000000000003,0
0,ORICA (0),logistic,46,0.58,0.58,0.16000000000000003,0
1,ORICA (0),random_forest,46,0.51,0.51,0.020000000000000018,0
1,ORICA (0),logistic,46,0.58,0.58,0.16000000000000003,0
2,ORICA (0),random_forest,46,0.52,0.52,0.040000000000000036,0
2,ORICA (0),logistic,46,0.58,0.58,0.16000000000000003,0
0,ORICA (1),random_forest,46,0.49,0.49,-0.020000000000000018,0
0,ORICA (1),gaussian_nb,46,0.56,0.56,0.12,0
0,ORICA (1),lda,46,0.57,0.5700000000000001,0.14,0
0,ORICA (1),logistic,46,0.57,0.5700000000000001,0.14,0
1,ORICA (1),random_forest,46,0.53,0.53,0.06000000000000005,0
1,ORICA (1),logistic,46,0.57,0.5700000000000001,0.14,0
2,ORICA (1),random_forest,46,0.52,0.52,0.040000000000000036,0
2,ORICA (1),logistic,46,0.57,0.5700000000000001,0.14,0
0,Ext. Infomax,random_forest,46,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,gaussian_nb,46,0.57,0.5700000000000001,0.14,0
0,Ext. Infomax,lda,46,0.57,0.57,0.14,0
0,Ext. Infomax,logistic,46,0.58,0.58,0.16000000000000003,0
1,Ext. Infomax,random_forest,46,0.51,0.51,0.020000000000000018,0
1,Ext. Infomax,gaussian_nb,46,0.58,0.5800000000000001,0.16000000000000003,0
1,Ext. Infomax,lda,46,0.57,0.57,0.14,0
1,Ext. Infomax,logistic,46,0.58,0.58,0.16000000000000003,0
2,Ext. Infomax,random_forest,46,0.51,0.51,0.020000000000000018,0
2,Ext. Infomax,gaussian_nb,46,0.57,0.5700000000000001,0.14,0
2,Ext. Infomax,lda,46,0.57,0.57,0.14,0
2,Ext. Infomax,logistic,46,0.58,0.58,0.16000000000000003,0
0,SOBI,random_forest,46,0.56,0.56,0.12,0
0,SOBI,gaussian_nb,46,0.5,0.5,0.0,0
0,SOBI,lda,46,0.59,0.59,0.18000000000000005,0
0,SOBI,logistic,46,0.56,0.56,0.12,0
1,SOBI,random_forest,46,0.52,0.52,0.040000000000000036,0
1,SOBI,logistic,46,0.56,0.56,0.12,0
2,SOBI,random_forest,46,0.53,0.53,0.06000000000000005,0
2,SOBI,logistic,46,0.56,0.56,0.12,0
0,FastICA,random_forest,46,0.58,0.5800000000000001,0.16000000000000003,0
0,FastICA,gaussian_nb,46,0.65,0.65,0.30000000000000004,0
0,FastICA,lda,46,0.62,0.62,0.24,0
0,FastICA,logistic,46,0.61,0.61,0.21999999999999997,0
1,FastICA,random_forest,46,0.51,0.51,0.020000000000000018,0
1,FastICA,gaussian_nb,46,0.54,0.54,0.07999999999999996,0
1,FastICA,lda,46,0.5,0.5,0.0,0
1,FastICA,logistic,46,0.51,0.51,0.020000000000000018,0
2,FastICA,random_forest,46,0.64,0.64,0.28,0
2,FastICA,gaussian_nb,46,0.54,0.54,0.07999999999999996,0
2,FastICA,lda,46,0.61,0.61,0.21999999999999997,0
2,FastICA,logistic,46,0.64,0.64,0.28,0
0,picard_o,random_forest,46,0.52,0.52,0.040000000000000036,0
0,picard_o,gaussian_nb,46,0.52,0.52,0.040000000000000036,0
0,picard_o,lda,46,0.5,0.5,0.0,0
0,picard_o,logistic,46,0.5,0.5,0.0,0
1,picard_o,random_forest,46,0.53,0.53,0.06000000000000005,0
1,picard_o,gaussian_nb,46,0.52,0.52,0.040000000000000036,0
1,picard_o,lda,46,0.5,0.5,0.0,0
1,picard_o,logistic,46,0.5,0.5,0.0,0
2,picard_o,random_forest,46,0.52,0.52,0.040000000000000036,0
2,picard_o,gaussian_nb,46,0.52,0.52,0.040000000000000036,0
2,picard_o,lda,46,0.5,0.5,0.0,0
2,picard_o,logistic,46,0.5,0.5,0.0,0
1,None,gaussian_nb,46,0.55,0.55,0.09999999999999998,1
2,None,gaussian_nb,46,0.55,0.55,0.09999999999999998,1
1,None,lda,46,0.5,0.5,0.0,1
2,None,lda,46,0.5,0.5,0.0,1
1,ORICA (0),gaussian_nb,46,0.54,0.54,0.07999999999999996,1
2,ORICA (0),gaussian_nb,46,0.54,0.54,0.07999999999999996,1
1,ORICA (0),lda,46,0.58,0.58,0.16000000000000003,1
2,ORICA (0),lda,46,0.58,0.58,0.16000000000000003,1
1,ORICA (1),gaussian_nb,46,0.56,0.56,0.12,1
2,ORICA (1),gaussian_nb,46,0.56,0.56,0.12,1
1,ORICA (1),lda,46,0.57,0.5700000000000001,0.14,1
2,ORICA (1),lda,46,0.57,0.5700000000000001,0.14,1
1,SOBI,gaussian_nb,46,0.5,0.5,0.0,1
2,SOBI,gaussian_nb,46,0.5,0.5,0.0,1
1,SOBI,lda,46,0.59,0.59,0.18000000000000005,1
2,SOBI,lda,46,0.59,0.59,0.18000000000000005,1
0,None,random_forest,45,0.77,0.77,0.54,0
0,None,gaussian_nb,45,0.65,0.6499999999999999,0.30000000000000004,0
0,None,lda,45,0.79,0.79,0.5800000000000001,0
0,None,logistic,45,0.81,0.81,0.62,0
1,None,random_forest,45,0.73,0.73,0.45999999999999996,0
1,None,logistic,45,0.81,0.81,0.62,0
2,None,random_forest,45,0.77,0.77,0.54,0
2,None,logistic,45,0.81,0.81,0.62,0
0,ORICA (0),random_forest,45,0.56,0.56,0.12,0
0,ORICA (0),gaussian_nb,45,0.51,0.51,0.020000000000000018,0
0,ORICA (0),lda,45,0.56,0.56,0.12,0
0,ORICA (0),logistic,45,0.56,0.56,0.12,0
1,ORICA (0),random_forest,45,0.56,0.56,0.12,0
1,ORICA (0),logistic,45,0.56,0.56,0.12,0
2,ORICA (0),random_forest,45,0.59,0.5900000000000001,0.18000000000000005,0
2,ORICA (0),logistic,45,0.56,0.56,0.12,0
0,ORICA (1),random_forest,45,0.56,0.5599999999999999,0.12,0
0,ORICA (1),gaussian_nb,45,0.54,0.54,0.07999999999999996,0
0,ORICA (1),lda,45,0.54,0.54,0.07999999999999996,0
0,ORICA (1),logistic,45,0.54,0.54,0.07999999999999996,0
1,ORICA (1),random_forest,45,0.58,0.5800000000000001,0.16000000000000003,0
1,ORICA (1),logistic,45,0.54,0.54,0.07999999999999996,0
2,ORICA (1),random_forest,45,0.53,0.53,0.06000000000000005,0
2,ORICA (1),logistic,45,0.54,0.54,0.07999999999999996,0
0,Ext. Infomax,random_forest,45,0.84,0.8400000000000001,0.6799999999999999,0
0,Ext. Infomax,gaussian_nb,45,0.61,0.61,0.21999999999999997,0
0,Ext. Infomax,lda,45,0.54,0.54,0.07999999999999996,0
0,Ext. Infomax,logistic,45,0.74,0.74,0.48,0
1,Ext. Infomax,random_forest,45,0.81,0.81,0.62,0
1,Ext. Infomax,gaussian_nb,45,0.61,0.61,0.21999999999999997,0
1,Ext. Infomax,lda,45,0.54,0.54,0.07999999999999996,0
1,Ext. Infomax,logistic,45,0.74,0.74,0.48,0
2,Ext. Infomax,random_forest,45,0.82,0.8200000000000001,0.64,0
2,Ext. Infomax,gaussian_nb,45,0.86,0.86,0.72,0
2,Ext. Infomax,lda,45,0.76,0.76,0.52,0
2,Ext. Infomax,logistic,45,0.79,0.79,0.5800000000000001,0
0,SOBI,random_forest,45,0.74,0.74,0.48,0
0,SOBI,gaussian_nb,45,0.79,0.79,0.5800000000000001,0
0,SOBI,lda,45,0.79,0.79,0.5800000000000001,0
0,SOBI,logistic,45,0.81,0.81,0.62,0
1,SOBI,random_forest,45,0.78,0.78,0.56,0
1,SOBI,logistic,45,0.81,0.81,0.62,0
2,SOBI,random_forest,45,0.78,0.78,0.56,0
2,SOBI,logistic,45,0.81,0.81,0.62,0
0,FastICA,random_forest,45,0.86,0.86,0.72,0
0,FastICA,gaussian_nb,45,0.84,0.84,0.6799999999999999,0
0,FastICA,lda,45,0.73,0.73,0.45999999999999996,0
0,FastICA,logistic,45,0.79,0.79,0.5800000000000001,0
1,FastICA,random_forest,45,0.84,0.8400000000000001,0.6799999999999999,0
1,FastICA,gaussian_nb,45,0.79,0.79,0.5800000000000001,0
1,FastICA,lda,45,0.74,0.74,0.48,0
1,FastICA,logistic,45,0.78,0.78,0.56,0
2,FastICA,random_forest,45,0.83,0.8300000000000001,0.6599999999999999,0
2,FastICA,gaussian_nb,45,0.84,0.84,0.6799999999999999,0
2,FastICA,lda,45,0.82,0.8200000000000001,0.64,0
2,FastICA,logistic,45,0.8,0.8,0.6,0
0,picard_o,random_forest,45,0.83,0.8300000000000001,0.6599999999999999,0
0,picard_o,gaussian_nb,45,0.84,0.84,0.6799999999999999,0
0,picard_o,lda,45,0.83,0.83,0.6599999999999999,0
0,picard_o,logistic,45,0.8,0.8,0.6,0
1,picard_o,random_forest,45,0.85,0.85,0.7,0
1,picard_o,gaussian_nb,45,0.84,0.84,0.6799999999999999,0
1,picard_o,lda,45,0.84,0.84,0.6799999999999999,0
1,picard_o,logistic,45,0.82,0.8200000000000001,0.64,0
2,picard_o,random_forest,45,0.84,0.84,0.6799999999999999,0
2,picard_o,gaussian_nb,45,0.84,0.84,0.6799999999999999,0
2,picard_o,lda,45,0.83,0.83,0.6599999999999999,0
2,picard_o,logistic,45,0.8,0.8,0.6,0
1,None,gaussian_nb,45,0.65,0.6499999999999999,0.30000000000000004,1
2,None,gaussian_nb,45,0.65,0.6499999999999999,0.30000000000000004,1
1,None,lda,45,0.79,0.79,0.5800000000000001,1
2,None,lda,45,0.79,0.79,0.5800000000000001,1
1,ORICA (0),gaussian_nb,45,0.51,0.51,0.020000000000000018,1
2,ORICA (0),gaussian_nb,45,0.51,0.51,0.020000000000000018,1
1,ORICA (0),lda,45,0.56,0.56,0.12,1
2,ORICA (0),lda,45,0.56,0.56,0.12,1
1,ORICA (1),gaussian_nb,45,0.54,0.54,0.07999999999999996,1
2,ORICA (1),gaussian_nb,45,0.54,0.54,0.07999999999999996,1
1,ORICA (1),lda,45,0.54,0.54,0.07999999999999996,1
2,ORICA (1),lda,45,0.54,0.54,0.07999999999999996,1
1,SOBI,gaussian_nb,45,0.79,0.79,0.5800000000000001,1
2,SOBI,gaussian_nb,45,0.79,0.79,0.5800000000000001,1
1,SOBI,lda,45,0.79,0.79,0.5800000000000001,1
2,SOBI,lda,45,0.79,0.79,0.5800000000000001,1
0,None,random_forest,44,0.7,0.7,0.4,0
0,None,gaussian_nb,44,0.81,0.81,0.62,0
0,None,lda,44,0.81,0.81,0.62,0
0,None,logistic,44,0.77,0.77,0.54,0
1,None,random_forest,44,0.68,0.6799999999999999,0.36,0
1,None,logistic,44,0.77,0.77,0.54,0
2,None,random_forest,44,0.72,0.72,0.43999999999999995,0
2,None,logistic,44,0.77,0.77,0.54,0
0,ORICA (0),random_forest,44,0.37,0.37,-0.26,0
0,ORICA (0),gaussian_nb,44,0.44,0.44,-0.1200000000000001,0
0,ORICA (0),lda,44,0.46,0.46,-0.08000000000000007,0
0,ORICA (0),logistic,44,0.46,0.46,-0.08000000000000007,0
1,ORICA (0),random_forest,44,0.46,0.45999999999999996,-0.08000000000000007,0
1,ORICA (0),logistic,44,0.46,0.46,-0.08000000000000007,0
2,ORICA (0),random_forest,44,0.4,0.4,-0.19999999999999996,0
2,ORICA (0),logistic,44,0.46,0.46,-0.08000000000000007,0
0,ORICA (1),random_forest,44,0.44,0.44000000000000006,-0.1200000000000001,0
0,ORICA (1),gaussian_nb,44,0.39,0.39,-0.21999999999999997,0
0,ORICA (1),lda,44,0.54,0.54,0.07999999999999996,0
0,ORICA (1),logistic,44,0.54,0.54,0.07999999999999996,0
1,ORICA (1),random_forest,44,0.46,0.45999999999999996,-0.08000000000000007,0
1,ORICA (1),logistic,44,0.54,0.54,0.07999999999999996,0
2,ORICA (1),random_forest,44,0.45,0.44999999999999996,-0.10000000000000009,0
2,ORICA (1),logistic,44,0.54,0.54,0.07999999999999996,0
0,Ext. Infomax,random_forest,44,0.93,0.9299999999999999,0.86,0
0,Ext. Infomax,gaussian_nb,44,0.9,0.9,0.8,0
0,Ext. Infomax,lda,44,0.94,0.94,0.88,0
0,Ext. Infomax,logistic,44,0.93,0.9299999999999999,0.86,0
1,Ext. Infomax,random_forest,44,0.92,0.9199999999999999,0.84,0
1,Ext. Infomax,gaussian_nb,44,0.91,0.91,0.8200000000000001,0
1,Ext. Infomax,lda,44,0.94,0.94,0.88,0
1,Ext. Infomax,logistic,44,0.93,0.9299999999999999,0.86,0
2,Ext. Infomax,random_forest,44,0.81,0.81,0.62,0
2,Ext. Infomax,gaussian_nb,44,0.88,0.88,0.76,0
2,Ext. Infomax,lda,44,0.94,0.94,0.88,0
2,Ext. Infomax,logistic,44,0.93,0.9299999999999999,0.86,0
0,SOBI,random_forest,44,0.78,0.78,0.56,0
0,SOBI,gaussian_nb,44,0.89,0.8899999999999999,0.78,0
0,SOBI,lda,44,0.93,0.9299999999999999,0.86,0
0,SOBI,logistic,44,0.95,0.95,0.9,0
1,SOBI,random_forest,44,0.86,0.86,0.72,0
1,SOBI,logistic,44,0.95,0.95,0.9,0
2,SOBI,random_forest,44,0.85,0.85,0.7,0
2,SOBI,logistic,44,0.95,0.95,0.9,0
0,FastICA,random_forest,44,0.88,0.88,0.76,0
0,FastICA,gaussian_nb,44,0.91,0.9099999999999999,0.8200000000000001,0
0,FastICA,lda,44,0.94,0.94,0.88,0
0,FastICA,logistic,44,0.93,0.9299999999999999,0.86,0
1,FastICA,random_forest,44,0.93,0.9299999999999999,0.86,0
1,FastICA,gaussian_nb,44,0.86,0.8600000000000001,0.72,0
1,FastICA,lda,44,0.81,0.81,0.62,0
1,FastICA,logistic,44,0.93,0.9299999999999999,0.86,0
2,FastICA,random_forest,44,0.87,0.87,0.74,0
2,FastICA,gaussian_nb,44,0.86,0.86,0.72,0
2,FastICA,lda,44,0.87,0.87,0.74,0
2,FastICA,logistic,44,0.93,0.9299999999999999,0.86,0
0,picard_o,random_forest,44,0.74,0.74,0.48,0
0,picard_o,gaussian_nb,44,0.81,0.81,0.62,0
0,picard_o,lda,44,0.81,0.81,0.62,0
0,picard_o,logistic,44,0.93,0.9299999999999999,0.86,0
1,picard_o,random_forest,44,0.9,0.8999999999999999,0.8,0
1,picard_o,gaussian_nb,44,0.89,0.89,0.78,0
1,picard_o,lda,44,0.94,0.94,0.88,0
1,picard_o,logistic,44,0.92,0.9199999999999999,0.84,0
2,picard_o,random_forest,44,0.75,0.75,0.5,0
2,picard_o,gaussian_nb,44,0.89,0.89,0.78,0
2,picard_o,lda,44,0.94,0.94,0.88,0
2,picard_o,logistic,44,0.92,0.9199999999999999,0.84,0
1,None,gaussian_nb,44,0.81,0.81,0.62,1
2,None,gaussian_nb,44,0.81,0.81,0.62,1
1,None,lda,44,0.81,0.81,0.62,1
2,None,lda,44,0.81,0.81,0.62,1
1,ORICA (0),gaussian_nb,44,0.44,0.44,-0.1200000000000001,1
2,ORICA (0),gaussian_nb,44,0.44,0.44,-0.1200000000000001,1
1,ORICA (0),lda,44,0.46,0.46,-0.08000000000000007,1
2,ORICA (0),lda,44,0.46,0.46,-0.08000000000000007,1
1,ORICA (1),gaussian_nb,44,0.39,0.39,-0.21999999999999997,1
2,ORICA (1),gaussian_nb,44,0.39,0.39,-0.21999999999999997,1
1,ORICA (1),lda,44,0.54,0.54,0.07999999999999996,1
2,ORICA (1),lda,44,0.54,0.54,0.07999999999999996,1
1,SOBI,gaussian_nb,44,0.89,0.8899999999999999,0.78,1
2,SOBI,gaussian_nb,44,0.89,0.8899999999999999,0.78,1
1,SOBI,lda,44,0.93,0.9299999999999999,0.86,1
2,SOBI,lda,44,0.93,0.9299999999999999,0.86,1
0,None,random_forest,43,0.62,0.6200000000000001,0.24,0
0,None,gaussian_nb,43,0.54,0.54,0.07999999999999996,0
0,None,lda,43,0.55,0.55,0.09999999999999998,0
0,None,logistic,43,0.53,0.53,0.06000000000000005,0
1,None,random_forest,43,0.57,0.5700000000000001,0.14,0
1,None,logistic,43,0.53,0.53,0.06000000000000005,0
2,None,random_forest,43,0.52,0.52,0.040000000000000036,0
2,None,logistic,43,0.53,0.53,0.06000000000000005,0
0,ORICA (0),random_forest,43,0.48,0.48,-0.040000000000000036,0
0,ORICA (0),gaussian_nb,43,0.51,0.51,0.020000000000000018,0
0,ORICA (0),lda,43,0.48,0.48,-0.040000000000000036,0
0,ORICA (0),logistic,43,0.48,0.48,-0.040000000000000036,0
1,ORICA (0),random_forest,43,0.51,0.51,0.020000000000000018,0
1,ORICA (0),logistic,43,0.48,0.48,-0.040000000000000036,0
2,ORICA (0),random_forest,43,0.5,0.5,0.0,0
2,ORICA (0),logistic,43,0.48,0.48,-0.040000000000000036,0
0,ORICA (1),random_forest,43,0.59,0.59,0.18000000000000005,0
0,ORICA (1),gaussian_nb,43,0.51,0.51,0.020000000000000018,0
0,ORICA (1),lda,43,0.45,0.44999999999999996,-0.10000000000000009,0
0,ORICA (1),logistic,43,0.45,0.44999999999999996,-0.10000000000000009,0
1,ORICA (1),random_forest,43,0.6,0.6000000000000001,0.19999999999999996,0
1,ORICA (1),logistic,43,0.45,0.44999999999999996,-0.10000000000000009,0
2,ORICA (1),random_forest,43,0.61,0.61,0.21999999999999997,0
2,ORICA (1),logistic,43,0.45,0.44999999999999996,-0.10000000000000009,0
0,Ext. Infomax,random_forest,43,0.55,0.55,0.09999999999999998,0
0,Ext. Infomax,gaussian_nb,43,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,lda,43,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,logistic,43,0.54,0.54,0.07999999999999996,0
1,Ext. Infomax,random_forest,43,0.54,0.54,0.07999999999999996,0
1,Ext. Infomax,gaussian_nb,43,0.59,0.5900000000000001,0.18000000000000005,0
1,Ext. Infomax,lda,43,0.58,0.5800000000000001,0.16000000000000003,0
1,Ext. Infomax,logistic,43,0.54,0.54,0.07999999999999996,0
2,Ext. Infomax,random_forest,43,0.63,0.63,0.26,0
2,Ext. Infomax,gaussian_nb,43,0.59,0.5900000000000001,0.18000000000000005,0
2,Ext. Infomax,lda,43,0.67,0.67,0.33999999999999997,0
2,Ext. Infomax,logistic,43,0.68,0.6799999999999999,0.36,0
0,SOBI,random_forest,43,0.58,0.5800000000000001,0.16000000000000003,0
0,SOBI,gaussian_nb,43,0.49,0.49,-0.020000000000000018,0
0,SOBI,lda,43,0.52,0.52,0.040000000000000036,0
0,SOBI,logistic,43,0.51,0.51,0.020000000000000018,0
1,SOBI,random_forest,43,0.6,0.6,0.19999999999999996,0
1,SOBI,logistic,43,0.51,0.51,0.020000000000000018,0
2,SOBI,random_forest,43,0.61,0.61,0.21999999999999997,0
2,SOBI,logistic,43,0.51,0.51,0.020000000000000018,0
0,FastICA,random_forest,43,0.57,0.5700000000000001,0.14,0
0,FastICA,gaussian_nb,43,0.64,0.64,0.28,0
0,FastICA,lda,43,0.61,0.61,0.21999999999999997,0
0,FastICA,logistic,43,0.65,0.65,0.30000000000000004,0
1,FastICA,random_forest,43,0.57,0.5700000000000001,0.14,0
1,FastICA,gaussian_nb,43,0.64,0.64,0.28,0
1,FastICA,lda,43,0.64,0.64,0.28,0
1,FastICA,logistic,43,0.66,0.66,0.31999999999999995,0
2,FastICA,random_forest,43,0.7,0.7,0.4,0
2,FastICA,gaussian_nb,43,0.6,0.6,0.19999999999999996,0
2,FastICA,lda,43,0.65,0.65,0.30000000000000004,0
2,FastICA,logistic,43,0.67,0.6699999999999999,0.33999999999999997,0
0,picard_o,random_forest,43,0.59,0.59,0.18000000000000005,0
0,picard_o,gaussian_nb,43,0.58,0.58,0.16000000000000003,0
0,picard_o,lda,43,0.58,0.58,0.16000000000000003,0
0,picard_o,logistic,43,0.59,0.59,0.18000000000000005,0
1,picard_o,random_forest,43,0.49,0.49,-0.020000000000000018,0
1,picard_o,gaussian_nb,43,0.5,0.5,0.0,0
1,picard_o,lda,43,0.52,0.52,0.040000000000000036,0
1,picard_o,logistic,43,0.54,0.54,0.07999999999999996,0
2,picard_o,random_forest,43,0.51,0.51,0.020000000000000018,0
2,picard_o,gaussian_nb,43,0.5,0.5,0.0,0
2,picard_o,lda,43,0.52,0.52,0.040000000000000036,0
2,picard_o,logistic,43,0.54,0.54,0.07999999999999996,0
1,None,gaussian_nb,43,0.54,0.54,0.07999999999999996,1
2,None,gaussian_nb,43,0.54,0.54,0.07999999999999996,1
1,None,lda,43,0.55,0.55,0.09999999999999998,1
2,None,lda,43,0.55,0.55,0.09999999999999998,1
1,ORICA (0),gaussian_nb,43,0.51,0.51,0.020000000000000018,1
2,ORICA (0),gaussian_nb,43,0.51,0.51,0.020000000000000018,1
1,ORICA (0),lda,43,0.48,0.48,-0.040000000000000036,1
2,ORICA (0),lda,43,0.48,0.48,-0.040000000000000036,1
1,ORICA (1),gaussian_nb,43,0.51,0.51,0.020000000000000018,1
2,ORICA (1),gaussian_nb,43,0.51,0.51,0.020000000000000018,1
1,ORICA (1),lda,43,0.45,0.44999999999999996,-0.10000000000000009,1
2,ORICA (1),lda,43,0.45,0.44999999999999996,-0.10000000000000009,1
1,SOBI,gaussian_nb,43,0.49,0.49,-0.020000000000000018,1
