run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,clf_fit_time,preprocess_fit_time,hyperparameters,duplicated
0,ORICA (0),lda,4,0.5972222222222222,0.5972222222222222,0.19444444444444442,0.042318105697631836,0.032140493392944336,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,ORICA (1),lda,4,0.5,0.5,0.0,0.040136098861694336,0.03290867805480957,"{'n_components': 1, 'selected_features': [0, 1]}",0
0,Ext. Infomax,lda,4,0.7222222222222222,0.7222222222222223,0.4444444444444444,0.032573699951171875,0.5996489524841309,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,Ext. Infomax,lda,4,0.875,0.875,0.75,0.033425331115722656,1.766355037689209,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}",0
2,Ext. Infomax,lda,4,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.039227962493896484,1.3108668327331543,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,lda,4,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.03394889831542969,1.5090556144714355,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,lda,4,0.8333333333333334,0.8333333333333334,0.6666666666666667,0.033219099044799805,1.508349895477295,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,FastICA,lda,4,0.8055555555555556,0.8055555555555556,0.6111111111111112,0.03244972229003906,1.5442018508911133,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,lda,4,0.8611111111111112,0.8611111111111112,0.7222222222222222,0.032572269439697266,2.375545024871826,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,lda,4,0.8333333333333334,0.8333333333333333,0.6666666666666667,0.03260445594787598,1.2032685279846191,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,picard_o,lda,4,0.875,0.875,0.75,0.034787654876708984,1.9964187145233154,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,picard_o,lda,4,0.875,0.875,0.75,0.033507585525512695,2.0660459995269775,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,lda,4,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.04476141929626465,1.3114428520202637,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
